take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.04,-0.17,27,0.021724255158965387,0.021737222642818205,0.021750190126671017,0.6968246006941183,0.030163140558484736,0.0001234998462173005,0.2728887589011796,10.0
0.04,-0.17,28,0.021724255158965387,0.021737222642818205,0.021750190126671017,0.6968246006941183,0.030163140558484736,0.0001234998462173005,0.2728887589011796,10.0
0.05,-0.18,20,0.021702423555949597,0.02171412197991438,0.02172582040387917,0.5057267278258641,0.014253345881683761,0.00010172542578074601,0.47991820086667136,10.0
0.04,-0.2,21,0.02170035756003444,0.021783911607118886,0.021867465654203333,0.6186347237259786,0.009528873219319813,0.0006962837257037277,0.37114011932899793,10.0
0.04,-0.17,29,0.021697554384328546,0.02171052186818136,0.021723489352034178,0.6968246006941183,0.030320203938701454,0.0001234998462173005,0.2727316955209629,10.0
0.04,-0.19,22,0.021669342628392898,0.021680194360222435,0.021691046092051976,0.6185673546367645,0.010818013730724073,9.436288547423991e-05,0.37052026874703714,10.0
0.04,-0.19,23,0.021649201430147483,0.021660053161977024,0.02167090489380656,0.6185673546367646,0.010924020037278919,9.436288547423994e-05,0.3704142624404823,10.0
0.04,-0.2,22,0.0215763874436423,0.021659941490726746,0.021743495537811193,0.6186347237259786,0.010148723801280513,0.0006962837257037277,0.3705202687470372,10.0
0.04,-0.2,23,0.021555186182331328,0.021638740229415775,0.02172229427650022,0.6186347237259786,0.010254730107835357,0.0006962837257037277,0.3704142624404823,10.0
0.04,-0.19,24,0.021403572546269387,0.021414424278098924,0.021425276009928464,0.6185673546367645,0.0122168036366373,9.436288547423994e-05,0.36912147884112395,10.0
0.04,-0.19,25,0.021403572546269387,0.021414424278098924,0.021425276009928464,0.6185673546367645,0.0122168036366373,9.436288547423994e-05,0.36912147884112395,10.0
0.04,-0.17,18,0.021378513662240063,0.021391481146092878,0.021404448629945696,0.6172325208260788,0.013469365864389106,0.0001234998462173005,0.3691746134633148,10.0
