take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.14,-0.16,30,0.03406013882787389,0.03623579950153188,0.038411460175189864,0.5594890001234235,0.2559226029427305,0.014504404491053207,0.17008399244279296,10.0
0.11,-0.2,17,0.03390581489134662,0.03455635763091663,0.03520690037048664,0.5319538256285722,0.11384847970627186,0.004197049932709715,0.35000064473244624,10.0
0.11,-0.2,18,0.03390581489134662,0.03455635763091663,0.03520690037048664,0.5319538256285722,0.11384847970627186,0.004197049932709715,0.35000064473244624,10.0
0.12,-0.19,29,0.033843932795079246,0.035013661172414556,0.03618338954974987,0.6084854649621262,0.19337085478317673,0.007546634692485832,0.1905970455622112,10.0
0.1,-0.19,22,0.033799449532243044,0.0343811659688344,0.03496288240542576,0.6285426625536871,0.1436450926279805,0.004011837493733483,0.22380040732459888,10.0
0.11,-0.19,22,0.03371772791710455,0.03440338006022471,0.035089032203344875,0.5794840106554892,0.14819484494937046,0.004571014287467744,0.2677501301076726,10.0
0.16,-0.19,29,0.033715601494628766,0.035141548398237035,0.0365674953018453,0.5038141554970416,0.23340259189989648,0.008148268020618682,0.2546349845824434,10.0
0.1,-0.19,23,0.03369020924763708,0.035154960007819896,0.0366197107680027,0.675900433383492,0.16305529214949271,0.010101729380571148,0.15094254508644409,10.0
0.1,-0.19,24,0.03369020924763708,0.035154960007819896,0.0366197107680027,0.675900433383492,0.16305529214949271,0.010101729380571148,0.15094254508644409,10.0
0.1,-0.19,25,0.03369020924763708,0.035154960007819896,0.0366197107680027,0.675900433383492,0.16305529214949271,0.010101729380571148,0.15094254508644409,10.0
0.14,-0.16,28,0.0336069135871549,0.03578257426081288,0.037958234934470855,0.5562516769754305,0.25592260294273045,0.014504404491053205,0.17332131559078576,10.0
0.13,-0.2,20,0.03352119148015153,0.03449535360124659,0.03546951572234164,0.4925827892494749,0.1416688427562795,0.005904012855121532,0.35984435513912405,10.0
0.13,-0.2,21,0.03352119148015153,0.03449535360124659,0.03546951572234164,0.4925827892494749,0.1416688427562795,0.005904012855121532,0.35984435513912405,10.0
0.09,-0.19,30,0.03343417065224033,0.03498339425640352,0.0365326178605667,0.7446795231067127,0.16044457199398227,0.011065882886879878,0.0838100220124252,10.0
0.11,-0.18,28,0.03342457076898434,0.03442367392197827,0.0354227770749722,0.6530358925722765,0.20093950794966178,0.0068903665723719695,0.13913423290568971,10.0
0.11,-0.18,29,0.03342457076898434,0.03442367392197827,0.0354227770749722,0.6530358925722765,0.20093950794966178,0.0068903665723719695,0.13913423290568971,10.0
0.12,-0.2,30,0.03341272224854689,0.03475064191624551,0.03608856158394413,0.6187085368440288,0.19079951294056646,0.008361997923116371,0.18212995229228843,10.0
0.12,-0.19,28,0.03340860136711189,0.0345783297444472,0.0357480581217825,0.6048577030623982,0.19337085478317673,0.007546634692485832,0.1942248074619392,10.0
0.11,-0.18,30,0.03335163773675898,0.03435074088975291,0.03534984404274683,0.6530358925722766,0.201344691462025,0.006890366572371971,0.1387290493933266,10.0
0.11,-0.18,27,0.03330602848704169,0.03430513164003563,0.035304234793029556,0.651958235463707,0.20093950794966184,0.006890366572371971,0.14021189001425927,10.0
0.1,-0.19,26,0.03317363220569992,0.03463838296588273,0.03610313372606554,0.675900433383492,0.1657741186860041,0.010101729380571148,0.1482237185499327,10.0
0.1,-0.2,17,0.03316854542416654,0.033755638174446566,0.03434273092472658,0.5717345067168648,0.1111105745690662,0.003913951668533463,0.31324096704553556,10.0
0.1,-0.2,18,0.03316854542416654,0.033755638174446566,0.03434273092472658,0.5717345067168648,0.1111105745690662,0.003913951668533463,0.31324096704553556,10.0
0.11,-0.2,16,0.03309655387077763,0.03368204853573181,0.034267543200685986,0.511055105377044,0.10682015366829777,0.003777384935188254,0.37834735601947,10.0
0.1,-0.16,28,0.033094069756533416,0.033884482775903814,0.03467489579527421,0.6978370853020814,0.216980142186464,0.006080100149003035,0.07910267236245153,10.0
0.1,-0.16,29,0.033094069756533416,0.033884482775903814,0.03467489579527421,0.6978370853020814,0.216980142186464,0.006080100149003035,0.07910267236245153,10.0
0.1,-0.16,30,0.033094069756533416,0.033884482775903814,0.03467489579527421,0.6978370853020814,0.216980142186464,0.006080100149003035,0.07910267236245153,10.0
0.1,-0.17,28,0.03308813508983374,0.033970888630180114,0.03485364217052647,0.7041251790762479,0.2071339249909765,0.006538915113676759,0.08220198081909884,10.0
